Frame,Visibility,X,Y,score,rank
13449,1,1298,548,0.619,1
13450,0,0,0,0,0
13451,0,0,0,0,0
13452,0,0,0,0,0
13453,0,0,0,0,0
13454,0,0,0,0,0
13455,0,0,0,0,0
13456,0,0,0,0,0
13457,0,0,0,0,0
13458,0,0,0,0,0
13459,0,0,0,0,0
13460,0,0,0,0,0
13461,0,0,0,0,0
13462,0,0,0,0,0
13463,0,0,0,0,0
13464,0,0,0,0,0
13465,0,0,0,0,0
13466,0,0,0,0,0
13467,0,0,0,0,0
13468,0,0,0,0,0
13469,0,0,0,0,0
13470,0,0,0,0,0
13471,0,0,0,0,0
13472,0,0,0,0,0
13473,0,0,0,0,0
13474,0,0,0,0,0
13475,0,0,0,0,0
13476,0,0,0,0,0
13477,0,0,0,0,0
13478,0,0,0,0,0
13479,0,0,0,0,0
13480,0,0,0,0,0
13481,0,0,0,0,0
13482,0,0,0,0,0
13483,0,0,0,0,0
13484,0,0,0,0,0
13485,0,0,0,0,0
13486,0,0,0,0,0
13487,0,0,0,0,0
13488,0,0,0,0,0
13489,0,0,0,0,0
13490,0,0,0,0,0
13491,0,0,0,0,0
13492,0,0,0,0,0
13493,0,0,0,0,0
13494,0,0,0,0,0
13495,0,0,0,0,0
13496,0,0,0,0,0
13497,0,0,0,0,0
13498,0,0,0,0,0
13499,0,0,0,0,0
13500,0,0,0,0,0
13501,0,0,0,0,0
13502,0,0,0,0,0
13503,0,0,0,0,0
13504,0,0,0,0,0
13505,0,0,0,0,0
13506,0,0,0,0,0
13507,0,0,0,0,0
13508,0,0,0,0,0
13509,0,0,0,0,0
13510,0,0,0,0,0
13511,0,0,0,0,0
13512,0,0,0,0,0
13513,0,0,0,0,0
13514,0,0,0,0,0
13515,0,0,0,0,0
13516,0,0,0,0,0
13517,0,0,0,0,0
13518,0,0,0,0,0
13519,0,0,0,0,0
13520,0,0,0,0,0
13521,0,0,0,0,0
13522,0,0,0,0,0
13523,0,0,0,0,0
13524,0,0,0,0,0
13525,0,0,0,0,0
13526,0,0,0,0,0
13527,0,0,0,0,0
13528,0,0,0,0,0
13529,0,0,0,0,0
13530,0,0,0,0,0
13531,0,0,0,0,0
13532,0,0,0,0,0
13533,0,0,0,0,0
13534,0,0,0,0,0
13535,0,0,0,0,0
13536,0,0,0,0,0
13537,0,0,0,0,0
13538,0,0,0,0,0
13539,0,0,0,0,0
13540,0,0,0,0,0
13541,0,0,0,0,0
13542,0,0,0,0,0
13543,0,0,0,0,0
13544,0,0,0,0,0
13545,0,0,0,0,0
13546,0,0,0,0,0
13547,0,0,0,0,0
13548,0,0,0,0,0
13549,0,0,0,0,0
13550,0,0,0,0,0
13551,0,0,0,0,0
13552,0,0,0,0,0
13553,0,0,0,0,0
13554,0,0,0,0,0
13555,0,0,0,0,0
13556,0,0,0,0,0
13557,0,0,0,0,0
13558,0,0,0,0,0
13559,0,0,0,0,0
13560,0,0,0,0,0
13561,0,0,0,0,0
13562,0,0,0,0,0
13563,0,0,0,0,0
13564,0,0,0,0,0
13565,0,0,0,0,0
13566,0,0,0,0,0
13567,0,0,0,0,0
13568,0,0,0,0,0
13569,0,0,0,0,0
13570,0,0,0,0,0
13571,0,0,0,0,0
13572,0,0,0,0,0
13573,0,0,0,0,0
13574,0,0,0,0,0
13575,0,0,0,0,0
13576,0,0,0,0,0
13577,0,0,0,0,0
13578,0,0,0,0,0
13579,0,0,0,0,0
13580,0,0,0,0,0
13581,0,0,0,0,0
13582,0,0,0,0,0
13583,0,0,0,0,0
13584,0,0,0,0,0
13585,0,0,0,0,0
13586,0,0,0,0,0
13587,0,0,0,0,0
13588,0,0,0,0,0
13589,0,0,0,0,0
13590,0,0,0,0,0
13591,0,0,0,0,0
13592,0,0,0,0,0
13593,0,0,0,0,0
13594,0,0,0,0,0
13595,0,0,0,0,0
13596,0,0,0,0,0
13597,0,0,0,0,0
13598,0,0,0,0,0
13599,0,0,0,0,0
13600,0,0,0,0,0
13601,0,0,0,0,0
13602,0,0,0,0,0
13603,0,0,0,0,0
13604,0,0,0,0,0
13605,0,0,0,0,0
13606,0,0,0,0,0
13607,1,1249,739,0.785,1
13608,0,0,0,0,0
13609,1,1316,660,0.808,1
13610,1,1342,634,0.793,1
13611,1,1365,611,0.722,1
13612,1,1384,600,0.655,1
13613,1,1406,592,0.622,1
13614,1,1421,589,0.605,1
13615,1,1432,589,0.598,1
13616,1,1444,592,0.608,1
13617,1,1455,600,0.607,1
13618,1,1462,611,0.614,1
13619,1,1470,619,0.546,1
13620,1,1481,634,0.676,1
13621,0,0,0,0,0
13622,0,0,0,0,0
13623,1,1489,578,0.632,1
13624,1,1474,559,0.647,1
13625,1,1459,540,0.676,1
13626,1,1444,525,0.68,1
13627,1,1429,510,0.669,1
13628,1,1410,502,0.671,1
13629,1,1399,495,0.664,1
13630,1,1384,491,0.641,1
13631,1,1369,488,0.633,1
13632,1,1354,491,0.616,1
13633,0,0,0,0,0
13634,0,0,0,0,0
13635,0,0,0,0,0
13636,0,0,0,0,0
13637,0,0,0,0,0
13638,1,1226,476,0.549,1
13639,1,1219,484,0.609,1
13640,1,1204,491,0.64,1
13641,1,1189,499,0.646,1
13642,1,1181,514,0.66,1
13643,1,1166,529,0.693,1
13644,1,1151,544,0.728,1
13645,1,1136,566,0.74,1
13646,1,1118,592,0.738,1
13647,1,1099,619,0.736,1
13648,1,1084,652,0.798,1
13649,1,1069,671,0.804,1
13650,1,1054,660,0.787,1
13651,1,1046,652,0.785,1
13652,1,1035,649,0.774,1
13653,1,1024,649,0.773,1
13654,1,1012,649,0.778,1
13655,1,1001,652,0.789,1
13656,1,990,660,0.78,1
13657,1,979,671,0.796,1
13658,1,968,686,0.803,1
13659,1,956,705,0.78,1
13660,1,941,724,0.794,1
13661,1,930,750,0.823,1
13662,1,919,769,0.82,1
13663,1,900,761,0.804,1
13664,1,885,758,0.803,1
13665,1,870,758,0.784,1
13666,1,855,765,0.776,1
13667,1,840,772,0.772,1
13668,1,825,784,0.761,1
13669,1,810,799,0.735,1
13670,1,791,821,0.588,1
13671,1,776,840,0.721,1
13672,0,0,0,0,0
13673,0,0,0,0,0
13674,0,0,0,0,0
13675,0,0,0,0,0
13676,0,0,0,0,0
13677,0,0,0,0,0
13678,0,0,0,0,0
13679,1,634,922,0.705,1
13680,1,619,934,0.732,1
13681,0,0,0,0,0
13682,1,611,938,0.704,1
13683,1,611,941,0.662,1
13684,0,0,0,0,0
13685,0,0,0,0,0
13686,0,0,0,0,0
13687,0,0,0,0,0
13688,0,0,0,0,0
13689,0,0,0,0,0
13690,0,0,0,0,0
13691,0,0,0,0,0
13692,0,0,0,0,0
13693,0,0,0,0,0
13694,0,0,0,0,0
13695,0,0,0,0,0
13696,0,0,0,0,0
13697,0,0,0,0,0
13698,0,0,0,0,0
13699,0,0,0,0,0
13700,0,0,0,0,0
13701,0,0,0,0,0
13702,0,0,0,0,0
13703,0,0,0,0,0
13704,0,0,0,0,0
13705,0,0,0,0,0
13706,0,0,0,0,0
13707,0,0,0,0,0
13708,0,0,0,0,0
13709,0,0,0,0,0
13710,0,0,0,0,0
13711,0,0,0,0,0
13712,0,0,0,0,0
13713,0,0,0,0,0
13714,0,0,0,0,0
13715,0,0,0,0,0
13716,0,0,0,0,0
13717,0,0,0,0,0
13718,0,0,0,0,0
13719,0,0,0,0,0
13720,0,0,0,0,0
13721,0,0,0,0,0
13722,0,0,0,0,0
13723,0,0,0,0,0
13724,0,0,0,0,0
13725,0,0,0,0,0
13726,0,0,0,0,0
13727,0,0,0,0,0
13728,0,0,0,0,0
13729,0,0,0,0,0
13730,0,0,0,0,0
13731,0,0,0,0,0
13732,0,0,0,0,0
13733,0,0,0,0,0
13734,0,0,0,0,0
13735,0,0,0,0,0
13736,0,0,0,0,0
13737,0,0,0,0,0
13738,0,0,0,0,0
13739,0,0,0,0,0
13740,0,0,0,0,0
13741,0,0,0,0,0
13742,0,0,0,0,0
13743,0,0,0,0,0
13744,0,0,0,0,0
13745,0,0,0,0,0
13746,0,0,0,0,0
13747,0,0,0,0,0
13748,0,0,0,0,0
13749,0,0,0,0,0
13750,0,0,0,0,0
13751,0,0,0,0,0
13752,0,0,0,0,0
13753,0,0,0,0,0
13754,0,0,0,0,0
13755,0,0,0,0,0
13756,0,0,0,0,0
13757,0,0,0,0,0
13758,1,724,840,0.769,1
13759,0,0,0,0,0
13760,0,0,0,0,0
13761,1,772,682,0.761,1
13762,0,0,0,0,0
13763,0,0,0,0,0
13764,0,0,0,0,0
13765,0,0,0,0,0
13766,1,844,439,0.714,1
13767,0,0,0,0,0
13768,1,870,371,0.686,1
13769,1,881,349,0.692,1
13770,1,892,326,0.65,1
13771,1,904,311,0.683,1
13772,1,919,296,0.698,1
13773,0,0,0,0,0
13774,1,941,281,0.682,1
13775,0,0,0,0,0
13776,1,956,281,0.649,1
13777,1,968,289,0.627,1
13778,1,979,296,0.633,1
13779,1,986,308,0.621,1
13780,1,994,319,0.593,1
13781,1,1001,338,0.66,1
13782,1,1012,356,0.658,1
13783,1,1024,375,0.678,1
13784,1,1024,401,0.686,1
13785,1,1031,428,0.703,1
13786,1,1039,454,0.729,1
13787,1,1046,484,0.715,1
13788,1,1050,518,0.705,1
13789,1,1058,551,0.704,1
13790,1,1061,585,0.717,1
13791,1,1069,611,0.705,1
13792,1,1076,578,0.719,1
13793,1,1080,544,0.765,1
13794,1,1084,518,0.763,1
13795,1,1091,491,0.754,1
13796,1,1099,472,0.75,1
13797,1,1102,454,0.734,1
13798,1,1106,439,0.685,1
13799,1,1114,424,0.673,1
13800,1,1121,416,0.67,1
13801,0,0,0,0,0
13802,0,0,0,0,0
13803,1,1132,405,0.662,1
13804,1,1132,405,0.652,1
13805,0,0,0,0,0
13806,1,1144,405,0.642,1
13807,1,1151,416,0.652,1
13808,0,0,0,0,0
13809,1,1151,435,0.642,1
13810,1,1151,424,0.659,1
13811,1,1148,412,0.644,1
13812,1,1144,401,0.642,1
13813,0,0,0,0,0
13814,1,1132,394,0.65,1
13815,1,1129,394,0.662,1
13816,0,0,0,0,0
13817,0,0,0,0,0
13818,0,0,0,0,0
13819,0,0,0,0,0
13820,1,1114,416,0.64,1
13821,1,1106,428,0.637,1
13822,1,1099,442,0.64,1
13823,1,1102,458,0.677,1
13824,1,1091,476,0.693,1
13825,1,1088,499,0.69,1
13826,1,1084,525,0.703,1
13827,1,1076,551,0.683,1
13828,1,1076,574,0.748,1
13829,1,1072,551,0.682,1
13830,1,1072,529,0.696,1
13831,1,1072,514,0.678,1
13832,1,1069,502,0.65,1
13833,1,1069,491,0.633,1
13834,0,0,0,0,0
13835,0,0,0,0,0
13836,0,0,0,0,0
13837,0,0,0,0,0
13838,1,1065,499,0.573,1
13839,1,1065,529,0.693,1
13840,1,1069,555,0.693,1
13841,1,1069,581,0.698,1
13842,1,1069,555,0.685,1
13843,1,1069,536,0.643,1
13844,1,1069,521,0.662,1
13845,1,1069,506,0.648,1
13846,0,0,0,0,0
13847,0,0,0,0,0
13848,0,0,0,0,0
13849,0,0,0,0,0
13850,0,0,0,0,0
13851,0,0,0,0,0
13852,0,0,0,0,0
13853,0,0,0,0,0
13854,0,0,0,0,0
13855,0,0,0,0,0
13856,0,0,0,0,0
13857,0,0,0,0,0
13858,0,0,0,0,0
13859,0,0,0,0,0
13860,0,0,0,0,0
13861,1,79,660,0.663,1
13862,1,101,622,0.723,1
13863,1,124,589,0.705,1
13864,1,146,562,0.676,1
13865,1,165,540,0.613,1
13866,1,184,525,0.614,1
13867,1,206,514,0.6,1
13868,0,0,0,0,0
13869,1,244,510,0.59,1
13870,1,259,514,0.597,1
13871,1,274,521,0.615,1
13872,1,289,536,0.613,1
13873,1,304,551,0.626,1
13874,1,319,566,0.649,1
13875,1,334,589,0.664,1
13876,1,341,615,0.677,1
13877,1,356,641,0.699,1
13878,1,371,668,0.751,1
13879,1,382,698,0.765,1
13880,1,394,731,0.711,1
13881,1,405,761,0.758,1
13882,1,405,731,0.743,1
13883,1,405,694,0.757,1
13884,1,409,664,0.74,1
13885,1,405,634,0.687,2
13886,0,0,0,0,0
13887,1,866,611,0.756,1
13888,1,855,604,0.773,1
13889,1,844,581,0.78,1
13890,1,836,562,0.769,1
13891,1,829,544,0.749,1
13892,1,818,532,0.628,1
13893,1,810,525,0.562,1
13894,0,0,0,0,0
13895,0,0,0,0,0
13896,0,0,0,0,0
13897,0,0,0,0,0
13898,1,431,570,0.588,1
13899,1,431,589,0.611,1
13900,1,431,608,0.631,1
13901,1,435,626,0.65,1
13902,0,0,0,0,0
13903,1,439,641,0.634,1
13904,1,439,619,0.58,1
13905,1,439,596,0.582,1
13906,1,439,581,0.586,1
13907,1,439,570,0.576,1
13908,0,0,0,0,0
13909,0,0,0,0,0
13910,0,0,0,0,0
13911,0,0,0,0,0
13912,0,0,0,0,0
13913,1,1001,488,0.576,1
13914,1,1001,506,0.611,1
13915,1,998,521,0.616,1
13916,1,998,544,0.638,1
13917,0,0,0,0,0
13918,0,0,0,0,0
13919,1,1001,521,0.608,1
13920,1,1009,514,0.598,1
13921,0,0,0,0,0
13922,0,0,0,0,0
13923,0,0,0,0,0
13924,1,1009,529,0.627,1
13925,1,1016,540,0.649,1
13926,1,1016,555,0.669,1
13927,0,0,0,0,0
13928,1,1024,536,0.626,1
13929,0,0,0,0,0
13930,1,1031,521,0.588,1
13931,1,1039,514,0.583,1
13932,0,0,0,0,0
13933,0,0,0,0,0
13934,0,0,0,0,0
13935,1,1058,518,0.6,1
13936,1,1061,529,0.615,1
13937,1,1069,544,0.651,1
13938,1,1076,559,0.612,1
13939,0,0,0,0,0
13940,0,0,0,0,0
13941,0,0,0,0,0
13942,0,0,0,0,0
13943,0,0,0,0,0
13944,0,0,0,0,0
13945,0,0,0,0,0
13946,0,0,0,0,0
13947,0,0,0,0,0
13948,0,0,0,0,0
13949,0,0,0,0,0
13950,0,0,0,0,0
13951,0,0,0,0,0
13952,0,0,0,0,0
13953,0,0,0,0,0
13954,0,0,0,0,0
13955,0,0,0,0,0
13956,0,0,0,0,0
13957,0,0,0,0,0
13958,0,0,0,0,0
13959,0,0,0,0,0
13960,0,0,0,0,0
13961,0,0,0,0,0
13962,0,0,0,0,0
13963,0,0,0,0,0
13964,0,0,0,0,0
13965,0,0,0,0,0
13966,0,0,0,0,0
13967,0,0,0,0,0
13968,0,0,0,0,0
13969,0,0,0,0,0
13970,0,0,0,0,0
13971,0,0,0,0,0
13972,0,0,0,0,0
13973,0,0,0,0,0
13974,0,0,0,0,0
13975,0,0,0,0,0
13976,0,0,0,0,0
13977,0,0,0,0,0
13978,0,0,0,0,0
13979,0,0,0,0,0
13980,1,810,495,0.577,1
13981,1,799,521,0.632,1
13982,1,791,544,0.697,1
13983,1,791,570,0.702,1
13984,1,788,596,0.729,1
13985,1,784,578,0.719,1
13986,1,780,559,0.724,1
13987,1,776,540,0.716,1
13988,1,772,529,0.652,1
13989,1,772,514,0.609,1
13990,0,0,0,0,0
13991,0,0,0,0,0
13992,0,0,0,0,0
13993,0,0,0,0,0
13994,0,0,0,0,0
13995,0,0,0,0,0
13996,0,0,0,0,0
13997,1,915,592,0.747,1
13998,0,0,0,0,0
13999,1,986,664,0.808,1
14000,0,0,0,0,0
14001,1,1072,765,0.803,1
14002,0,0,0,0,0
14003,1,1174,900,0.754,1
14004,0,0,0,0,0
14005,0,0,0,0,0
14006,0,0,0,0,0
14007,0,0,0,0,0
14008,0,0,0,0,0
14009,0,0,0,0,0
14010,0,0,0,0,0
14011,0,0,0,0,0
14012,0,0,0,0,0
14013,0,0,0,0,0
14014,0,0,0,0,0
14015,0,0,0,0,0
14016,0,0,0,0,0
14017,0,0,0,0,0
14018,0,0,0,0,0
14019,0,0,0,0,0
14020,1,1571,814,0.628,1
14021,0,0,0,0,0
14022,1,1474,660,0.742,1
14023,0,0,0,0,0
14024,1,1399,559,0.785,1
14025,1,1369,525,0.779,1
14026,1,1339,495,0.761,1
14027,1,1309,476,0.724,1
14028,1,1286,458,0.677,1
14029,1,1264,446,0.622,1
14030,0,0,0,0,0
14031,1,1238,431,0.53,1
14032,1,1245,420,0.547,1
14033,1,1256,409,0.556,1
14034,1,1264,401,0.564,1
14035,1,1275,394,0.579,1
14036,1,1286,398,0.603,1
14037,1,1301,401,0.625,1
14038,1,1312,416,0.654,1
14039,1,1328,431,0.689,1
14040,1,1342,458,0.714,1
14041,1,1361,495,0.726,1
14042,1,1384,544,0.735,1
14043,0,0,0,0,0
14044,0,0,0,0,0
14045,0,0,0,0,0
14046,0,0,0,0,0
14047,0,0,0,0,0
14048,0,0,0,0,0
14049,0,0,0,0,0
14050,0,0,0,0,0
14051,0,0,0,0,0
14052,0,0,0,0,0
14053,0,0,0,0,0
14054,0,0,0,0,0
14055,0,0,0,0,0
14056,0,0,0,0,0
14057,0,0,0,0,0
14058,0,0,0,0,0
14059,0,0,0,0,0
14060,0,0,0,0,0
14061,0,0,0,0,0
14062,0,0,0,0,0
14063,0,0,0,0,0
14064,0,0,0,0,0
14065,0,0,0,0,0
14066,0,0,0,0,0
14067,0,0,0,0,0
14068,0,0,0,0,0
14069,0,0,0,0,0
14070,0,0,0,0,0
14071,0,0,0,0,0
14072,1,1039,544,0.624,1
14073,1,1016,551,0.689,1
14074,1,994,559,0.725,1
14075,1,975,570,0.722,2
14076,1,956,585,0.738,2
14077,1,934,600,0.731,2
14078,1,915,619,0.729,1
14079,1,900,641,0.746,2
14080,1,885,660,0.796,1
14081,0,0,0,0,0
14082,1,788,761,0.786,1
14083,1,772,761,0.797,1
14084,1,758,765,0.797,1
14085,1,746,772,0.801,1
14086,1,739,784,0.8,1
14087,0,0,0,0,0
14088,1,731,731,0.828,1
14089,1,728,701,0.841,1
14090,1,724,671,0.832,1
14091,1,720,649,0.808,1
14092,1,716,630,0.769,1
14093,1,716,615,0.744,1
14094,1,712,604,0.722,1
14095,0,0,0,0,0
14096,1,709,592,0.727,1
14097,1,709,592,0.729,1
14098,0,0,0,0,0
14099,1,709,592,0.742,1
14100,1,705,604,0.754,1
14101,0,0,0,0,0
14102,1,705,619,0.672,1
14103,1,701,604,0.715,1
14104,1,701,585,0.726,1
14105,1,698,566,0.721,1
14106,1,694,555,0.696,1
14107,0,0,0,0,0
14108,1,690,540,0.621,1
14109,0,0,0,0,0
14110,0,0,0,0,0
14111,0,0,0,0,0
14112,1,686,529,0.574,1
14113,1,686,540,0.583,1
14114,0,0,0,0,0
14115,1,686,540,0.576,1
14116,1,679,529,0.575,1
14117,1,671,521,0.579,1
14118,0,0,0,0,0
14119,0,0,0,0,0
14120,0,0,0,0,0
14121,0,0,0,0,0
14122,0,0,0,0,0
14123,1,641,521,0.577,1
14124,1,634,529,0.599,1
14125,1,630,540,0.624,1
14126,1,626,551,0.632,1
14127,1,619,566,0.649,1
14128,1,615,581,0.637,1
14129,1,608,596,0.638,1
14130,0,0,0,0,0
14131,0,0,0,0,0
14132,1,604,570,0.634,1
14133,1,592,566,0.627,1
14134,0,0,0,0,0
14135,0,0,0,0,0
14136,1,592,570,0.623,1
14137,1,581,578,0.657,1
14138,0,0,0,0,0
14139,1,581,596,0.688,1
14140,1,581,596,0.689,1
14141,0,0,0,0,0
14142,1,982,495,0.501,2
14143,1,982,518,0.659,2
14144,1,982,544,0.688,1
14145,1,982,566,0.72,1
14146,1,982,581,0.749,1
14147,1,982,559,0.74,1
14148,1,979,540,0.764,1
14149,1,979,525,0.75,1
14150,1,979,514,0.718,1
14151,0,0,0,0,0
14152,1,975,499,0.673,1
14153,0,0,0,0,0
14154,1,971,495,0.635,1
14155,1,971,510,0.614,1
14156,1,971,521,0.682,1
14157,1,964,536,0.72,1
14158,1,960,559,0.748,1
14159,1,956,585,0.782,1
14160,1,952,615,0.711,1
14161,1,941,656,0.783,1
14162,1,938,701,0.783,1
14163,1,930,761,0.747,1
14164,1,919,829,0.723,1
14165,0,0,0,0,0
14166,0,0,0,0,0
14167,0,0,0,0,0
14168,0,0,0,0,0
14169,0,0,0,0,0
14170,0,0,0,0,0
14171,0,0,0,0,0
14172,0,0,0,0,0
14173,0,0,0,0,0
14174,0,0,0,0,0
14175,0,0,0,0,0
14176,1,458,641,0.662,1
14177,0,0,0,0,0
14178,1,454,641,0.661,1
14179,1,450,641,0.663,1
14180,1,446,641,0.663,1
14181,0,0,0,0,0
14182,1,442,645,0.66,1
14183,1,439,645,0.664,1
14184,0,0,0,0,0
14185,1,435,649,0.668,1
14186,1,435,649,0.676,1
14187,1,435,649,0.679,1
14188,0,0,0,0,0
14189,1,881,476,0.734,1
14190,0,0,0,0,0
14191,1,911,386,0.751,1
14192,1,922,360,0.708,1
14193,1,930,338,0.674,1
14194,1,938,322,0.554,2
14195,1,949,311,0.646,2
14196,0,0,0,0,0
14197,1,956,304,0.642,2
14198,0,0,0,0,0
14199,1,416,652,0.664,1
14200,0,0,0,0,0
14201,1,979,338,0.645,2
14202,1,982,352,0.631,2
14203,1,986,368,0.644,2
14204,1,986,386,0.66,1
14205,1,994,401,0.684,1
14206,0,0,0,0,0
14207,1,409,656,0.653,1
14208,1,409,656,0.655,1
14209,0,0,0,0,0
14210,0,0,0,0,0
14211,1,1095,454,0.597,2
14212,1,1129,465,0.642,2
14213,1,1159,484,0.697,1
14214,1,1196,506,0.732,1
14215,1,1238,540,0.747,1
14216,1,1282,578,0.736,1
14217,0,0,0,0,0
14218,0,0,0,0,0
14219,1,1459,769,0.731,1
14220,0,0,0,0,0
14221,1,1598,964,0.661,1
14222,0,0,0,0,0
14223,0,0,0,0,0
14224,0,0,0,0,0
14225,0,0,0,0,0
14226,0,0,0,0,0
14227,0,0,0,0,0
14228,0,0,0,0,0
14229,0,0,0,0,0
14230,0,0,0,0,0
14231,0,0,0,0,0
14232,0,0,0,0,0
14233,0,0,0,0,0
14234,0,0,0,0,0
14235,0,0,0,0,0
14236,0,0,0,0,0
14237,0,0,0,0,0
14238,0,0,0,0,0
14239,0,0,0,0,0
14240,0,0,0,0,0
14241,0,0,0,0,0
14242,1,1350,499,0.729,1
14243,0,0,0,0,0
14244,1,1245,431,0.708,1
14245,1,1200,412,0.696,1
14246,1,1159,398,0.653,1
14247,1,1121,386,0.658,1
14248,1,1088,379,0.669,1
14249,1,1054,379,0.684,1
14250,1,1028,382,0.696,1
14251,1,1001,390,0.725,1
14252,1,979,398,0.709,1
14253,1,960,412,0.711,1
14254,1,941,424,0.73,1
14255,1,919,439,0.689,1
14256,1,904,454,0.647,1
14257,0,0,0,0,0
14258,0,0,0,0,0
14259,0,0,0,0,0
14260,0,0,0,0,0
14261,0,0,0,0,0
14262,0,0,0,0,0
14263,0,0,0,0,0
14264,1,986,641,0.6,1
14265,0,0,0,0,0
14266,1,1024,776,0.718,1
14267,0,0,0,0,0
14268,0,0,0,0,0
14269,0,0,0,0,0
14270,0,0,0,0,0
14271,0,0,0,0,0
14272,0,0,0,0,0
14273,0,0,0,0,0
14274,0,0,0,0,0
14275,0,0,0,0,0
14276,0,0,0,0,0
14277,0,0,0,0,0
14278,0,0,0,0,0
14279,0,0,0,0,0
14280,0,0,0,0,0
14281,0,0,0,0,0
14282,0,0,0,0,0
14283,0,0,0,0,0
14284,0,0,0,0,0
14285,0,0,0,0,0
14286,0,0,0,0,0
14287,0,0,0,0,0
14288,0,0,0,0,0
14289,0,0,0,0,0
14290,0,0,0,0,0
14291,0,0,0,0,0
14292,0,0,0,0,0
14293,0,0,0,0,0
14294,0,0,0,0,0
14295,0,0,0,0,0
14296,0,0,0,0,0
14297,0,0,0,0,0
14298,0,0,0,0,0
14299,0,0,0,0,0
14300,0,0,0,0,0
14301,1,1268,518,0.695,1
14302,0,0,0,0,0
14303,1,1241,416,0.686,1
14304,1,1230,386,0.697,1
14305,1,1219,360,0.685,1
14306,1,1208,341,0.634,1
14307,1,1196,330,0.624,1
14308,0,0,0,0,0
14309,0,0,0,0,0
14310,1,1181,322,0.578,1
14311,1,1174,334,0.552,1
14312,1,1166,341,0.58,1
14313,0,0,0,0,0
14314,1,1159,364,0.587,1
14315,1,1159,382,0.64,1
14316,1,1151,401,0.661,1
14317,1,1148,420,0.669,1
14318,1,1144,439,0.672,1
14319,1,1144,461,0.675,1
14320,1,1136,484,0.614,1
14321,0,0,0,0,0
14322,0,0,0,0,0
14323,0,0,0,0,0
14324,0,0,0,0,0
14325,0,0,0,0,0
14326,0,0,0,0,0
14327,1,1129,469,0.643,1
14328,1,1129,450,0.655,1
14329,1,1129,431,0.633,1
14330,1,1136,416,0.627,1
14331,0,0,0,0,0
14332,1,1136,401,0.619,1
14333,1,1144,390,0.616,1
14334,0,0,0,0,0
14335,1,1144,386,0.637,1
14336,0,0,0,0,0
14337,1,1144,386,0.63,1
14338,1,1151,394,0.623,1
14339,0,0,0,0,0
14340,1,1151,416,0.639,1
14341,1,1159,428,0.662,1
14342,1,1162,442,0.681,1
14343,1,1159,465,0.69,1
14344,1,1159,484,0.673,1
14345,0,0,0,0,0
14346,1,1166,529,0.686,1
14347,1,1155,499,0.704,1
14348,1,1144,469,0.689,1
14349,1,1136,439,0.655,1
14350,1,1129,409,0.68,1
14351,1,1114,382,0.683,1
14352,1,1099,356,0.683,1
14353,1,1088,334,0.698,1
14354,1,1069,311,0.673,1
14355,1,1054,292,0.707,1
14356,1,1039,278,0.714,1
14357,1,1020,262,0.686,1
14358,1,998,251,0.745,1
14359,1,975,248,0.754,1
14360,1,949,244,0.75,1
14361,1,922,248,0.75,1
14362,1,892,259,0.739,1
14363,1,859,274,0.723,1
14364,1,818,296,0.728,1
14365,0,0,0,0,0
14366,1,728,379,0.607,2
14367,0,0,0,0,0
14368,0,0,0,0,0
14369,0,0,0,0,0
14370,0,0,0,0,0
14371,0,0,0,0,0
14372,0,0,0,0,0
14373,0,0,0,0,0
14374,0,0,0,0,0
14375,0,0,0,0,0
14376,0,0,0,0,0
14377,1,401,652,0.638,1
14378,1,401,652,0.638,1
14379,1,401,652,0.638,1
14380,1,401,652,0.637,1
14381,1,401,652,0.636,1
14382,1,401,652,0.632,1
14383,1,401,652,0.628,1
14384,1,401,652,0.62,1
14385,1,401,652,0.611,1
14386,1,401,652,0.6,1
14387,0,0,0,0,0
14388,0,0,0,0,0
14389,0,0,0,0,0
14390,0,0,0,0,0
14391,0,0,0,0,0
14392,0,0,0,0,0
14393,0,0,0,0,0
14394,0,0,0,0,0
14395,0,0,0,0,0
14396,0,0,0,0,0
14397,0,0,0,0,0
14398,0,0,0,0,0
14399,0,0,0,0,0
14400,0,0,0,0,0
14401,0,0,0,0,0
14402,0,0,0,0,0
14403,0,0,0,0,0
14404,0,0,0,0,0
14405,0,0,0,0,0
14406,0,0,0,0,0
14407,0,0,0,0,0
14408,0,0,0,0,0
14409,1,52,900,0.562,1
14410,1,68,911,0.642,1
14411,1,86,926,0.708,1
14412,1,101,945,0.696,1
14413,1,116,964,0.635,1
14414,0,0,0,0,0
14415,1,109,885,0.723,1
14416,1,101,851,0.714,1
14417,1,101,818,0.692,1
14418,1,98,788,0.584,1
14419,0,0,0,0,0
14420,0,0,0,0,0
14421,1,401,652,0.603,1
14422,1,401,652,0.605,1
14423,1,401,652,0.604,1
14424,1,401,652,0.602,1
14425,1,401,652,0.605,1
14426,1,401,652,0.609,1
14427,1,401,652,0.615,1
14428,1,401,652,0.619,1
14429,1,401,652,0.618,1
14430,1,401,652,0.616,1
14431,1,401,652,0.614,1
14432,1,401,652,0.605,1
14433,0,0,0,0,0
14434,0,0,0,0,0
14435,0,0,0,0,0
14436,0,0,0,0,0
14437,0,0,0,0,0
14438,0,0,0,0,0
14439,0,0,0,0,0
14440,0,0,0,0,0
14441,0,0,0,0,0
14442,0,0,0,0,0
14443,0,0,0,0,0
14444,0,0,0,0,0
